customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05246,Male,0,No,No,66,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.64,4036.48,No
CUST-05247,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.86,1012.66,No
CUST-05248,Female,1,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,72.84,1169.81,No
CUST-05249,Female,1,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.72,60.07,No
CUST-05250,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.99,4241.6,Yes
CUST-05251,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,95.69,111.5,No
CUST-05252,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.43,642.26,No
CUST-05253,Male,0,No,Yes,8,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),66.56,570.59,No
CUST-05254,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.27,765.0,No
CUST-05255,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.85,1651.4,Yes
CUST-05256,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),91.51,5946.17,No
CUST-05257,Male,0,No,No,43,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,59.52,2577.7,No
CUST-05258,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,93.64,693.12,No
CUST-05259,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),93.41,907.08,No
CUST-05260,Male,0,No,No,20,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),92.65,1818.1,No
CUST-05261,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,69.74,69.74,Yes
CUST-05262,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.72,3184.9,No
CUST-05263,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.76,1903.49,No
CUST-05264,Female,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.86,616.89,No
CUST-05265,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,87.66,676.57,No
CUST-05266,Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.91,5266.46,Yes
CUST-05267,Male,0,No,No,53,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),77.64,4070.53,No
CUST-05268,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,1192.23,No
CUST-05269,Male,1,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,78.9,252.55,Yes
CUST-05270,Male,0,No,No,11,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),62.78,727.18,No
CUST-05271,Male,0,No,No,9,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),87.81,799.87,No
CUST-05272,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,462.0,No
CUST-05273,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,74.19,No
CUST-05274,Female,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),61.02,371.33,No
CUST-05275,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,64.49,420.02,Yes
CUST-05276,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,86.31,4929.77,Yes
CUST-05277,Female,0,Yes,No,54,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,2787.75,Yes
CUST-05278,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,49.06,138.72,No
CUST-05279,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,120.46,No
CUST-05280,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.29,386.97,No
CUST-05281,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,87.15,5905.53,No
CUST-05282,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,978.38,No
CUST-05283,Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,91.08,6450.17,No
CUST-05284,Male,0,No,Yes,2,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,87.14,142.24,No
CUST-05285,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,83.61,1153.58,No
CUST-05286,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.02,2980.06,No
CUST-05287,Male,0,Yes,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,1174.21,Yes
CUST-05288,Female,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,82.64,5421.38,No
CUST-05289,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.0,651.38,Yes
CUST-05290,Male,0,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,71.1,1562.83,No
CUST-05291,Female,0,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,948.82,Yes
CUST-05292,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,76.87,575.8,No
CUST-05293,Male,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,707.54,Yes
CUST-05294,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,118.81,No
CUST-05295,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.26,930.48,No
CUST-05296,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.49,4557.55,Yes
CUST-05297,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,93.34,1432.15,No
CUST-05298,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),101.61,6534.43,No
CUST-05299,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),34.84,1308.35,No
CUST-05300,Female,0,Yes,No,39,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),62.54,2503.04,No
CUST-05301,Female,1,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,87.72,3635.91,No
CUST-05302,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,18.25,No
CUST-05303,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.3,1473.48,No
CUST-05304,Female,0,Yes,Yes,10,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.51,591.45,Yes
CUST-05305,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.36,582.33,No
CUST-05306,Female,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,92.42,5036.94,No
CUST-05307,Male,1,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.31,3607.54,Yes
CUST-05308,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),99.22,5645.86,No
CUST-05309,Male,0,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,156.72,No
CUST-05310,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,60.87,2262.25,No
CUST-05311,Male,0,Yes,Yes,56,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,42.57,2411.25,No
CUST-05312,Male,0,No,No,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.51,3285.23,Yes
CUST-05313,Female,0,Yes,Yes,25,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.05,1725.21,Yes
CUST-05314,Male,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,275.01,No
CUST-05315,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,62.96,1092.86,No
CUST-05316,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.1,1163.7,No
CUST-05317,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,83.1,5838.66,No
CUST-05318,Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,61.82,558.25,No
CUST-05319,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.63,4007.88,No
CUST-05320,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),78.85,5433.87,No
CUST-05321,Female,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,74.59,2857.88,No
CUST-05322,Female,0,Yes,No,12,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,78.66,875.5,No
CUST-05323,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.36,2231.31,Yes
CUST-05324,Male,0,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.03,771.88,No
CUST-05325,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,85.81,567.62,No
CUST-05326,Male,1,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.69,4576.56,No
CUST-05327,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.92,1061.85,Yes
CUST-05328,Male,0,No,No,6,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,673.79,No
CUST-05329,Male,0,No,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.6,965.45,No
CUST-05330,Female,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.23,5906.51,No
CUST-05331,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.64,2919.02,Yes
CUST-05332,Female,1,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.26,660.77,No
CUST-05333,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.29,980.48,No
CUST-05334,Male,1,Yes,No,3,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,49.81,178.22,Yes
CUST-05335,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.3,937.51,No
CUST-05336,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,58.17,478.33,No
CUST-05337,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.75,2118.05,Yes
CUST-05338,Female,0,No,Yes,30,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,67.94,2070.53,No
CUST-05339,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.17,25.17,Yes
CUST-05340,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,52.88,2465.13,No
CUST-05341,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.23,1696.97,No
CUST-05342,Male,0,No,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,68.77,3802.83,No
CUST-05343,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,69.37,4690.36,No
CUST-05344,Female,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,71.29,1378.61,Yes
CUST-05345,Female,0,No,Yes,8,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,77.88,704.28,No
CUST-05346,Female,0,Yes,No,19,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.25,1367.4,Yes
CUST-05347,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.77,449.68,No
CUST-05348,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),98.69,892.25,Yes
CUST-05349,Male,0,No,No,71,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),48.53,3471.8,No
CUST-05350,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.09,6627.62,No
CUST-05351,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.0,1733.75,No
CUST-05352,Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.03,3276.11,Yes
CUST-05353,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,71.55,4268.16,No
CUST-05354,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,74.07,4237.83,Yes
CUST-05355,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),117.41,257.1,Yes
CUST-05356,Female,1,Yes,Yes,49,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,47.85,2424.61,No
CUST-05357,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.34,162.74,Yes
CUST-05358,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,54.36,611.35,No
CUST-05359,Male,1,No,Yes,19,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.19,1684.89,No
CUST-05360,Female,1,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.32,1850.38,No
CUST-05361,Male,1,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,80.4,519.34,Yes
CUST-05362,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.7,508.85,No
CUST-05363,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.27,310.48,Yes
CUST-05364,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),47.16,156.68,No
CUST-05365,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.5,109.32,No
CUST-05366,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),66.11,1950.92,No
CUST-05367,Female,0,No,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),58.71,3513.92,No
CUST-05368,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.05,22.05,No
CUST-05369,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.37,2676.42,No
CUST-05370,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.17,249.61,No
CUST-05371,Male,1,No,Yes,6,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.46,334.43,Yes
CUST-05372,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),83.44,4117.36,No
CUST-05373,Female,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.25,695.16,Yes
CUST-05374,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,89.2,5911.16,No
CUST-05375,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,75.15,5164.47,No
CUST-05376,Male,1,No,No,16,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.87,1640.82,No
CUST-05377,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.15,2051.32,No
CUST-05378,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.9,229.1,No
CUST-05379,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.08,2907.06,No
CUST-05380,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,50.07,2571.89,No
CUST-05381,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,106.47,760.72,Yes
CUST-05382,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.49,804.41,No
CUST-05383,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,80.71,1144.65,No
CUST-05384,Female,1,No,Yes,45,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,62.86,2863.47,No
CUST-05385,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.17,4290.63,Yes
CUST-05386,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.39,1010.07,No
CUST-05387,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.77,20.77,Yes
CUST-05388,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),97.13,5810.99,Yes
CUST-05389,Female,0,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,62.47,3658.51,No
CUST-05390,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.94,5988.75,No
CUST-05391,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,61.24,3670.66,No
CUST-05392,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.85,4388.54,No
